SquareFootage,NumBedrooms,SchoolRating,RenovationQuality,IsLuxury
641.65,5,7.06,1.82,0
763.92,4,9.08,5.76,0
2149.1,3,10.0,5.68,1
981.2,5,10.0,6.77,1
1405.91,4,10.0,8.95,1
1672.14,3,8.19,4.46,1
705.09,2,6.93,6.24,0
550.0,4,8.29,5.24,1
1351.18,3,10.0,5.25,1
550.0,4,6.36,5.04,0
1157.68,3,6.35,5.82,1
2136.41,2,7.91,6.13,1
1138.68,4,6.65,8.14,1
1608.94,5,9.94,5.9,0
1039.85,4,8.72,3.61,1
1286.97,3,9.15,5.13,1
1463.04,3,5.25,7.11,1
901.44,5,6.97,3.77,0
753.82,4,5.79,5.56,1
719.8,1,4.32,1.17,0
1540.52,4,7.91,8.01,1
1077.07,4,5.1,5.03,0
1636.47,3,6.58,3.74,1
2273.01,4,7.93,4.02,1
693.72,2,5.79,3.75,0
1583.22,5,10.0,5.35,1
988.14,4,7.12,5.53,1
550.0,3,6.85,2.57,0
550.0,2,6.42,2.03,0
550.0,3,4.77,0.75,0
550.0,3,4.37,4.28,0
1313.64,3,10.0,5.6,1
589.22,4,5.24,5.43,0
1814.66,5,9.72,5.47,1
1465.72,3,7.39,9.01,1
1169.45,3,7.46,5.15,1
765.65,3,5.77,3.93,0
550.0,4,6.26,2.39,0
550.0,2,7.41,5.86,0
1097.77,3,5.52,3.05,0
550.0,2,8.01,2.45,1
550.0,2,7.34,5.9,0
2114.0,4,10.0,8.02,1
963.49,3,8.72,6.41,1
1272.43,4,8.03,5.03,1
550.0,4,5.58,0.68,0
1045.42,2,2.61,2.78,0
1016.92,3,5.46,4.44,1
550.0,5,8.85,3.89,0
595.59,3,7.1,6.29,0
739.21,3,6.08,5.6,1
550.0,1,5.63,3.37,0
550.0,3,5.08,4.68,0
2393.06,4,8.01,8.06,1
725.59,3,7.27,3.25,0
1619.61,2,10.0,9.42,1
1424.81,1,5.48,3.69,1
1484.12,4,4.28,4.44,1
1078.38,1,2.94,4.57,1
712.06,3,4.38,2.18,0
2166.82,4,7.21,4.62,1
831.6,4,4.5,4.92,1
550.0,3,8.34,4.37,0
1150.38,3,9.16,5.21,1
770.2,4,4.79,5.14,0
1434.43,2,5.13,6.35,1
917.28,3,5.72,3.27,0
1679.48,2,7.31,5.44,1
984.08,2,6.44,6.05,0
1644.94,4,4.78,7.47,1
912.52,2,8.44,2.53,0
876.13,5,6.21,4.41,0
727.05,4,7.42,5.35,0
1235.84,2,5.65,3.35,0
917.46,3,7.21,4.4,0
1614.78,3,6.03,2.75,1
1729.0,4,4.55,8.5,1
965.01,4,5.66,5.44,0
602.49,2,8.12,2.87,1
1127.42,3,5.46,6.62,0
1906.63,5,8.05,7.96,1
1333.9,4,6.25,6.27,0
1034.82,4,9.29,6.72,0
817.26,2,5.87,3.23,0
1778.46,5,8.52,5.5,1
1170.91,3,5.1,7.01,1
1544.53,4,10.0,5.96,1
1608.93,4,6.36,4.57,0
984.56,2,4.58,5.28,0
901.11,4,9.67,6.81,1
798.96,1,4.32,3.97,1
550.0,2,8.11,1.83,0
1370.88,4,8.99,4.23,1
641.69,5,9.46,3.8,1
1027.31,2,9.01,4.95,0
1653.32,3,7.55,5.2,1
1452.3,3,6.46,5.46,1
976.39,2,5.81,6.22,0
822.88,1,7.55,4.66,0
1143.01,3,6.72,2.63,1
934.05,2,9.92,3.3,0
550.0,1,2.88,0.29,0
935.11,3,4.59,4.19,1
645.66,4,6.79,5.16,1
867.61,3,6.15,3.64,0
550.0,2,1.9,2.12,0
1174.77,3,7.42,5.75,0
997.36,3,9.29,6.04,0
706.05,3,3.59,5.71,0
653.9,2,3.6,3.7,0
1126.81,2,5.07,2.09,0
638.75,4,9.09,8.75,1
758.94,2,6.57,4.25,0
831.3,3,3.48,1.58,0
550.0,2,5.43,3.39,0
550.0,3,6.78,3.76,0
613.39,4,6.45,4.63,1
550.0,1,2.88,2.76,0
1291.47,2,5.69,3.51,0
550.0,3,5.33,3.54,0
550.0,1,4.91,4.01,1
607.24,3,7.13,5.25,0
1538.81,2,8.12,7.22,1
666.52,5,5.41,4.33,1
764.69,2,9.31,5.87,1
1014.08,4,6.85,6.35,1
1142.73,3,5.13,6.87,1
2229.45,4,10.0,8.34,1
1232.61,3,4.12,3.86,0
1414.96,2,5.46,7.77,1
2115.68,3,6.38,6.79,1
1014.11,3,9.83,7.4,0
765.63,3,5.61,6.23,1
1275.93,3,7.83,7.08,1
687.1,3,6.42,3.03,0
550.0,4,5.97,5.92,0
910.01,2,8.33,4.47,0
1807.95,3,9.89,7.42,0
830.87,3,8.06,6.66,0
1214.59,3,6.5,6.52,1
1379.3,3,8.2,5.75,1
1026.89,3,7.23,6.69,1
1612.52,4,9.54,5.4,1
693.18,2,7.34,4.15,1
1649.83,3,9.57,5.48,1
1289.64,1,5.88,2.52,0
550.0,1,2.76,0.03,1
550.0,2,6.01,2.76,0
550.0,4,8.28,3.99,0
1725.96,1,4.22,5.69,0
550.0,4,5.56,4.38,1
814.22,3,10.0,5.58,1
749.4,3,9.08,6.43,1
550.0,5,7.0,4.34,1
1148.7,4,6.58,3.98,0
797.22,4,5.25,6.61,1
1002.74,3,7.86,6.4,1
659.64,3,4.04,3.57,0
550.0,3,8.86,3.48,0
1009.33,4,8.34,6.3,1
1579.61,2,6.46,7.38,1
850.67,3,8.29,5.77,1
1331.78,3,6.11,4.01,1
2162.74,4,10.0,6.08,0
1180.83,3,7.45,2.96,0
1209.1,1,4.01,4.52,0
631.07,1,4.71,1.92,1
1326.19,2,5.64,5.32,1
997.54,2,5.23,1.04,0
1346.8,4,6.24,7.08,1
1487.76,2,7.07,7.66,0
1055.06,3,5.68,4.32,1
1300.82,3,8.53,5.2,1
1172.05,3,6.71,6.0,0
2020.96,4,8.41,6.52,1
550.0,3,7.81,4.32,0
978.37,2,7.81,5.06,0
550.0,4,6.74,3.43,1
1903.24,5,10.0,6.48,1
1493.21,2,3.48,4.65,0
676.08,1,4.07,3.51,0
2018.97,3,6.71,5.39,1
1375.85,4,8.25,5.43,1
1171.95,3,2.95,2.86,1
1233.94,3,4.75,1.33,1
898.34,3,4.9,4.6,1
988.51,2,9.67,4.71,0
1029.78,4,7.96,6.94,1
2007.78,4,9.26,6.19,1
897.9,4,6.31,3.44,1
1501.64,3,6.25,4.61,0
1037.71,4,8.24,3.73,1
1461.11,3,8.26,6.18,0
1035.15,6,9.75,8.38,1
732.21,2,6.63,3.02,1
2009.45,5,10.0,5.55,1
2246.07,2,10.0,9.28,1
627.24,5,6.75,5.32,1
1027.78,4,7.18,7.73,0
1202.39,2,4.57,3.02,1
857.93,4,6.1,6.68,1
1365.18,4,7.49,5.53,1
1229.6,4,6.79,7.42,1
862.32,1,6.17,2.85,0
837.37,4,6.96,2.77,0
1371.48,4,8.73,6.3,1
688.09,3,6.38,5.22,1
907.52,4,10.0,7.22,0
1686.0,3,9.53,7.71,1
550.0,5,7.32,1.25,1
1385.27,4,7.38,3.76,1
550.0,1,2.85,2.67,0
1375.84,2,9.92,5.11,0
603.82,3,6.09,6.76,1
1434.32,3,6.89,1.86,0
1328.21,3,6.88,6.04,1
1139.35,3,1.67,1.6,0
1695.41,2,7.87,8.53,1
1408.7,3,7.74,6.53,1
838.91,1,4.63,5.45,0
1125.46,4,5.08,8.07,1
1303.03,2,9.1,3.07,0
706.79,2,7.61,1.74,0
550.0,3,4.44,3.76,0
785.99,3,5.45,1.48,0
837.24,3,9.6,5.71,0
550.0,3,6.13,3.36,1
714.9,3,4.95,2.89,1
835.35,3,7.27,4.25,1
765.5,3,6.43,5.43,1
1199.42,4,7.38,9.77,1
550.0,3,7.32,7.16,1
1236.71,5,9.55,7.27,1
1779.72,4,9.34,5.71,1
1128.16,2,8.07,5.1,0
1372.23,3,8.03,9.45,1
620.16,3,7.89,8.31,0
550.0,3,6.44,1.38,1
2194.65,3,5.35,4.94,1
1071.04,3,8.66,6.79,1
901.94,3,9.36,4.61,0
579.75,3,8.23,7.56,0
1702.79,5,10.0,8.32,1
1347.17,4,6.27,2.67,0
1225.4,3,5.69,6.59,1
550.0,2,4.08,0.67,0
550.0,4,5.96,4.22,0
744.96,3,5.71,4.73,0
550.0,1,7.31,3.19,0
793.69,3,10.0,7.44,0
550.0,5,6.97,5.69,0
550.0,1,3.8,1.04,0
1294.28,4,4.86,4.57,1
985.8,3,5.94,2.76,1
669.92,2,6.47,4.44,0
718.07,5,10.0,6.29,1
2122.29,5,10.0,6.79,1
1651.19,5,8.37,8.63,1
733.36,2,6.92,5.49,1
1227.87,5,10.0,8.82,1
550.0,2,4.75,3.34,0
1783.22,4,10.0,6.52,1
1362.72,2,6.08,3.77,0
1064.35,3,5.97,5.86,1
550.0,3,6.53,5.57,0
1074.21,3,7.89,3.6,1
550.0,3,6.17,3.5,0
1115.1,3,5.56,5.68,1
1956.56,3,9.03,7.83,0
2496.76,4,7.31,7.01,1
550.0,3,7.98,2.38,0
1151.06,3,10.0,5.49,0
879.41,3,6.9,5.38,0
550.0,3,7.48,5.01,0
550.0,3,6.0,3.27,0
840.12,3,6.4,7.39,1
1175.28,4,6.96,6.8,1
1419.67,3,3.61,4.66,1
802.63,4,5.05,3.58,1
1077.67,3,7.8,4.25,1
1593.51,2,4.99,3.64,0
550.0,2,7.17,3.67,0
724.62,3,6.32,7.25,0
1771.64,2,9.15,7.57,1
550.0,1,3.4,1.07,0
990.25,4,6.39,5.53,1
1342.51,4,4.63,3.06,0
1179.48,3,6.98,6.08,0
550.0,4,5.08,3.99,0
1262.83,2,4.57,4.92,0
930.21,2,4.14,5.51,0
1454.19,4,6.99,3.43,0
1443.95,5,9.67,6.93,1
1274.02,4,6.17,8.08,1
550.0,4,10.0,6.84,1
550.0,3,7.23,4.67,1
550.0,1,3.54,0.6,1
550.0,3,7.78,4.14,0
615.46,3,7.48,3.83,1
782.21,5,9.88,8.09,1
1443.74,1,10.0,4.37,0
691.53,1,5.69,0.01,0
1646.72,3,4.96,3.92,1
1659.3,5,9.4,7.04,1
550.0,3,2.7,4.58,0
1044.36,4,7.28,4.46,1
873.98,4,5.49,7.51,1
1070.43,1,5.87,5.2,0
1124.01,3,9.14,6.29,1
1312.22,3,5.98,4.07,1
1119.83,3,7.15,9.01,1
1035.05,3,8.58,6.8,1
747.71,3,7.73,5.88,1
1653.52,2,5.1,6.03,1
1771.39,3,9.0,5.74,1
1625.51,4,8.29,9.46,1
1260.05,3,7.49,4.9,0
1361.24,2,8.45,6.42,1
1850.41,2,8.56,4.48,1
1348.31,2,5.63,2.92,0
1591.04,3,9.4,7.45,1
1289.15,3,7.64,3.25,1
1055.58,3,7.96,7.69,1
1208.86,2,6.78,4.8,0
972.63,2,5.32,5.22,0
550.0,2,1.43,4.48,1
1084.89,4,5.33,3.78,1
877.95,2,5.62,5.44,1
839.02,3,6.92,4.95,1
1640.53,3,9.32,8.08,1
935.16,4,10.0,4.3,1
1147.25,2,8.26,7.75,1
1256.37,1,2.7,2.86,0
1055.65,1,7.0,3.43,0
550.0,4,5.62,0.42,0
550.0,5,8.08,4.49,1
1396.01,5,7.96,7.2,1
992.01,3,5.61,5.34,0
915.19,2,4.56,3.12,0
923.3,2,3.13,1.89,0
550.0,1,6.18,2.74,0
550.0,5,9.6,5.18,0
550.0,2,5.4,3.87,0
1327.75,2,8.22,5.07,1
550.0,3,6.53,2.37,0
1053.27,3,9.35,5.28,0
1651.12,2,5.98,8.34,1
817.86,3,6.26,4.02,0
1217.68,4,7.42,7.15,1
550.0,4,7.48,5.72,1
550.0,4,5.82,4.96,0
569.54,3,3.11,2.2,1
642.63,2,4.39,1.76,0
843.91,4,8.36,5.99,1
1099.92,3,5.3,1.79,1
1577.81,2,8.37,3.72,0
813.45,2,8.16,4.08,0
1358.08,4,7.69,5.87,1
550.0,1,8.28,6.42,0
960.64,4,9.16,5.74,0
550.0,3,8.53,1.86,0
1281.26,3,7.14,4.07,0
645.83,3,7.18,3.64,0
584.48,2,6.59,3.86,0
1210.02,2,4.95,4.94,0
550.0,3,9.68,6.06,1
701.55,4,9.02,4.7,1
1126.88,3,6.82,5.79,1
550.0,5,7.73,1.52,0
577.32,3,6.43,2.46,0
732.5,3,6.6,4.61,0
550.0,2,6.43,3.99,0
1032.08,2,4.86,0.27,0
1570.93,4,10.0,10.0,1
558.0,4,5.53,6.11,0
1241.63,2,4.58,5.1,1
1190.2,3,5.74,6.68,0
695.15,2,10.0,3.5,0
550.0,4,6.83,7.64,1
550.0,4,7.11,5.05,0
697.21,4,5.16,5.64,0
724.56,2,6.21,3.17,1
942.58,3,6.83,6.1,0
1205.61,4,10.0,8.02,1
1384.34,1,3.51,3.16,0
841.64,2,7.24,4.44,0
1026.92,1,5.72,3.65,0
690.37,2,8.7,8.93,1
1284.14,3,8.34,5.42,0
887.74,4,5.7,3.67,1
1361.23,3,6.92,7.47,1
707.95,2,10.0,6.47,1
1004.32,2,6.83,3.24,0
1443.58,3,9.37,3.3,1
1078.54,4,9.75,6.11,0
677.16,2,5.72,4.93,1
839.67,3,7.19,3.28,0
590.41,1,8.86,5.51,0
925.5,2,7.17,3.44,0
1004.76,2,3.89,3.56,0
938.79,3,5.71,2.61,1
832.82,2,7.08,3.26,1
1164.7,1,4.79,4.73,0
1651.53,4,5.18,3.4,1
917.84,3,6.9,1.66,0
1952.95,2,5.87,7.04,1
622.21,1,5.49,6.73,0
843.57,2,5.9,6.05,0
1113.69,3,8.15,5.29,1
1206.92,3,5.92,5.1,1
1135.69,4,10.0,9.54,1
550.0,3,7.7,2.83,0
1074.82,3,6.33,4.67,1
1709.18,4,10.0,10.0,1
992.13,1,2.56,2.12,0
550.0,2,4.78,2.51,0
925.54,2,4.98,3.99,0
550.0,4,6.48,4.23,0
550.0,2,8.51,7.07,0
675.22,3,7.34,4.65,1
1218.77,3,8.17,2.88,1
1038.58,2,1.97,2.88,0
610.07,4,6.13,4.33,0
1886.86,4,10.0,6.83,0
550.0,4,9.79,3.67,0
922.31,3,8.57,7.06,1
2082.88,3,7.66,7.42,1
2521.89,3,8.38,4.48,1
761.99,1,6.78,3.99,0
1346.33,3,5.89,5.1,1
993.75,3,8.66,6.88,0
1474.99,2,4.92,6.15,0
1255.38,4,8.53,6.82,1
550.0,4,7.49,3.17,0
1036.98,3,6.96,5.26,1
703.01,2,5.5,3.75,0
1079.72,3,3.67,2.74,0
550.0,2,3.19,2.35,0
550.0,2,6.09,1.29,1
1006.87,3,7.35,5.15,1
873.35,2,4.49,1.99,0
962.85,3,8.29,4.66,1
799.83,6,10.0,9.62,1
1178.14,3,5.68,4.58,1
940.49,2,5.57,4.35,0
777.03,2,6.98,5.04,0
722.72,5,7.7,2.61,1
1154.08,3,5.16,5.7,0
550.0,2,6.93,5.58,1
1202.35,3,7.67,7.48,1
1202.25,1,5.48,2.18,0
1258.04,4,7.59,7.56,1
860.71,1,5.48,2.79,0
1639.69,4,7.03,5.24,0
799.4,3,6.07,2.7,0
1247.24,5,6.53,5.51,0
834.4,3,8.85,4.01,0
550.0,4,9.56,3.69,1
1528.58,3,8.73,5.11,1
1255.62,3,8.68,5.56,0
730.03,2,6.72,5.41,0
879.71,2,10.0,5.86,1
726.14,2,8.58,7.46,1
1065.51,3,4.35,5.37,0
820.98,5,10.0,6.43,1
550.0,2,4.59,3.61,1
1506.32,3,4.33,6.41,1
550.0,3,3.46,3.72,0
550.0,3,5.19,2.88,0
1835.22,4,10.0,7.5,1
1921.88,2,7.46,8.52,1
829.55,4,9.02,4.85,0
550.0,3,6.44,4.24,0
1314.28,4,9.13,8.73,0
960.39,1,5.06,4.89,0
1312.83,4,8.6,7.31,1
1030.86,5,10.0,6.41,0
1372.17,1,4.37,3.59,1
1760.77,2,6.86,5.85,1
550.0,3,4.52,3.49,0
912.71,2,8.33,6.04,0
1520.66,2,6.35,3.9,1
550.0,3,4.73,2.72,0
550.0,3,8.49,6.2,0
1632.19,4,7.7,5.87,0
1068.86,3,7.06,3.31,0
1573.03,1,6.87,5.38,0
1804.67,4,6.2,4.2,1
796.53,4,7.19,6.62,0
594.57,3,5.52,5.62,0
770.63,4,7.58,6.88,1
550.0,4,6.04,5.2,0
1060.69,2,8.79,2.5,0
550.0,1,3.36,3.35,0
572.53,1,7.45,4.89,0
682.53,3,8.0,6.61,1
1311.64,4,8.91,7.23,1
601.52,4,7.3,5.83,1
550.0,2,3.91,1.12,0
1328.73,2,3.7,1.85,0
2398.23,5,9.23,6.04,1
1044.25,2,7.54,2.35,0
1627.28,3,8.04,6.69,1
550.0,4,7.99,4.55,0
620.94,4,7.2,7.01,0
1352.6,3,6.6,4.84,0
550.0,4,5.82,5.95,0
765.54,3,8.27,5.43,0
1760.27,3,7.01,1.53,1
1431.14,5,5.79,4.44,1
1402.62,2,5.27,6.1,1
988.77,2,5.69,4.41,1
657.23,2,3.5,1.24,0
1051.52,3,9.56,4.24,1
740.44,3,7.58,5.88,0
550.0,4,5.1,3.26,0
550.0,2,7.99,3.71,0
1279.88,2,6.34,2.22,0
1325.82,2,7.99,4.95,1
812.79,4,6.15,4.85,0
645.31,4,8.88,6.64,1
896.2,2,4.59,4.46,0
1604.33,3,9.26,5.53,0
1180.8,3,6.05,3.81,0
1552.76,3,7.49,6.87,1
1346.45,3,6.58,6.38,1
916.71,3,4.29,3.33,0
1030.3,3,5.41,1.02,0
1107.8,2,5.31,4.43,0
911.59,2,5.42,3.4,0
611.52,3,6.59,3.73,0
550.0,3,9.51,6.05,0
1050.81,3,10.0,5.34,1
1466.08,4,8.95,5.9,1
2167.29,3,8.85,8.45,1
2061.01,3,7.61,5.96,0
1237.01,3,10.0,8.26,1
733.82,3,5.8,4.6,1
1638.91,4,7.55,4.46,1
925.34,2,5.93,6.6,1
1751.95,3,9.06,8.17,0
583.25,1,6.63,4.47,0
1758.17,3,9.42,5.74,1
550.0,4,7.51,6.48,0
1998.75,4,9.87,6.36,1
761.51,4,5.09,4.71,1
979.38,2,6.23,2.66,0
550.0,2,4.52,5.36,0
550.0,5,9.5,4.63,1
550.0,3,6.03,3.87,1
1456.69,4,5.04,4.39,1
550.0,4,7.9,3.17,0
1346.52,4,7.96,4.9,1
1230.72,3,9.63,7.08,1
744.45,2,2.29,2.85,0
1421.91,2,5.24,5.48,1
1384.41,2,8.76,5.21,0
1133.28,4,9.36,5.43,1
550.0,3,5.33,4.8,0
550.0,3,7.69,9.34,0
1472.52,2,5.96,7.2,1
982.87,3,7.62,5.51,1
1161.44,2,7.1,4.28,0
1316.69,4,5.08,4.83,0
1204.06,3,7.31,6.34,1
1687.73,3,8.4,3.4,1
1536.77,3,9.48,4.68,0
1054.45,4,9.14,7.47,1
1236.85,2,8.2,3.67,0
550.0,3,10.0,5.21,0
2336.4,3,9.94,8.65,1
1040.24,3,5.82,3.21,1
550.0,4,6.59,3.8,0
550.0,3,7.28,6.6,1
679.78,3,7.8,5.37,0
778.73,2,5.45,2.9,1
1531.42,4,4.07,6.06,1
1065.11,4,6.85,6.38,0
1796.97,2,7.58,5.16,1
1115.34,3,5.35,3.93,0
903.25,3,6.81,4.22,0
550.0,3,5.39,3.01,0
1124.58,3,8.88,6.55,1
1744.56,2,6.2,4.75,1
1381.83,3,8.27,7.72,0
1536.89,3,9.39,5.65,1
574.97,2,2.85,1.53,0
1199.79,3,7.65,5.91,0
1858.88,1,6.21,3.97,1
1006.58,2,3.26,5.47,0
550.0,2,6.62,5.77,0
1212.45,3,4.74,6.31,1
1567.15,2,7.98,6.21,1
550.0,3,3.56,5.82,0
550.0,2,4.77,1.2,0
1761.22,3,8.58,7.05,1
1083.05,1,6.33,3.52,0
603.44,3,7.61,6.41,1
1677.82,3,10.0,7.04,1
696.6,4,9.38,7.44,0
550.0,4,4.48,3.9,1
1106.34,5,8.13,7.8,1
550.0,4,7.72,3.31,0
1253.07,3,9.58,6.18,0
800.65,2,5.8,3.23,0
839.76,4,8.98,6.95,1
1535.89,1,6.6,6.27,1
550.0,2,3.44,2.9,0
943.97,3,2.06,3.93,1
1123.12,4,7.77,6.03,1
1055.81,2,6.14,3.04,1
550.0,4,9.44,4.01,0
1056.76,4,6.68,5.34,1
936.96,5,8.76,3.09,1
1637.2,3,7.01,3.12,1
1373.52,2,6.6,4.67,0
2004.49,3,9.39,10.0,1
851.21,4,8.69,4.27,1
944.88,3,6.57,3.94,1
930.04,3,5.4,5.01,1
550.0,2,1.55,3.39,1
1331.5,2,6.32,7.18,1
550.0,3,7.2,3.0,0
1197.81,1,8.69,3.8,0
636.72,3,5.79,2.29,1
550.0,1,4.81,0.65,0
1067.91,2,8.05,5.93,1
985.39,2,5.94,4.1,0
928.36,3,8.14,4.68,1
550.0,2,6.28,4.23,0
861.54,2,6.29,3.98,1
550.0,1,4.55,1.77,0
970.23,1,2.92,4.87,0
661.64,2,8.38,2.74,0
1321.69,4,8.75,6.73,1
550.0,3,5.97,3.59,0
1133.97,2,5.94,4.88,1
550.0,3,5.31,2.1,1
550.0,3,9.58,2.14,0
1593.93,5,8.9,6.7,1
666.73,2,4.24,4.35,0
780.68,4,7.58,3.91,0
709.99,4,6.29,5.3,1
1873.84,3,7.59,7.16,1
727.95,3,7.2,4.77,0
1687.01,3,8.74,8.62,1
636.04,3,5.68,5.25,0
1973.89,5,10.0,9.21,1
719.79,4,8.38,3.71,0
851.58,5,6.01,3.59,0
1656.84,3,6.93,6.25,0
1101.67,3,5.24,3.3,0
2525.19,1,7.05,2.58,1
956.69,4,7.56,7.96,1
550.0,3,5.88,3.21,0
1120.64,6,7.63,5.98,1
1291.71,3,4.84,6.18,0
774.59,3,7.43,3.95,0
1058.53,2,9.61,3.25,1
550.0,5,7.8,2.76,1
1366.41,4,8.85,5.8,0
550.0,3,7.93,4.2,0
907.46,4,7.75,6.59,1
774.44,3,7.63,3.73,1
916.98,3,8.37,7.51,1
786.24,4,8.18,4.55,1
672.15,3,6.77,5.96,0
690.87,2,5.43,3.01,0
830.78,3,6.18,3.68,0
1024.76,2,7.54,10.0,1
852.57,2,4.15,1.37,0
550.0,4,7.98,4.59,1
1740.47,3,10.0,9.28,1
1019.29,1,5.72,5.16,0
988.76,3,4.69,6.23,1
889.12,3,6.98,7.31,1
1264.37,4,9.32,5.95,1
724.79,3,4.96,4.68,0
937.88,3,7.54,6.64,0
1043.84,3,6.08,4.1,0
1645.41,2,7.46,6.96,1
877.48,3,7.52,4.93,1
1117.43,2,7.09,3.7,0
1262.21,5,7.34,3.16,1
1407.15,5,9.02,6.65,1
1122.06,2,4.05,3.38,0
1530.0,3,6.05,4.38,0
550.0,4,5.62,1.97,1
1185.79,4,5.6,3.26,1
1417.6,2,5.95,4.39,1
1203.14,2,7.5,5.93,1
1280.65,4,7.75,10.0,0
787.47,4,7.48,6.1,1
1818.24,4,9.09,6.91,1
550.0,3,6.03,6.84,0
1712.72,4,9.85,7.96,1
1701.34,3,7.52,6.46,1
550.0,1,4.78,0.14,0
980.86,4,5.76,3.15,1
1073.25,4,5.76,3.14,1
1343.88,3,9.5,7.63,0
550.0,5,5.82,7.01,1
550.0,4,6.88,7.89,1
927.23,5,8.27,7.94,1
851.92,3,5.08,2.03,1
550.0,1,5.88,2.59,0
807.07,2,4.76,4.07,0
550.0,3,6.06,4.15,0
697.91,1,5.06,3.6,0
550.0,2,5.83,4.33,1
723.46,3,9.73,7.21,1
1002.82,3,8.51,4.15,0
1091.18,2,5.71,4.51,0
1615.16,4,10.0,4.41,1
2161.12,2,8.22,8.37,1
1258.83,2,6.09,5.2,1
1203.36,2,6.5,6.52,0
792.58,2,5.78,5.13,0
915.16,2,6.91,3.88,1
800.99,3,5.63,1.42,0
550.0,4,4.54,1.83,0
550.0,3,6.33,3.79,1
1095.53,3,7.47,3.8,1
1950.12,1,8.92,6.19,0
1314.37,4,7.93,5.86,1
2170.18,2,8.43,4.58,1
651.31,3,5.72,6.07,1
1489.93,4,9.13,8.4,1
557.97,3,6.14,6.31,0
634.81,5,8.15,7.73,1
1241.41,3,6.49,7.61,0
1939.46,4,7.65,4.95,1
1114.83,5,7.03,5.14,0
870.74,3,6.79,4.01,1
1994.58,2,4.73,3.33,1
613.32,2,4.37,0.12,0
1238.69,2,9.97,6.95,0
550.0,2,3.79,4.98,0
638.03,3,8.44,3.28,0
876.01,4,8.2,7.93,0
550.0,2,4.63,3.66,0
915.54,4,6.79,6.11,1
1689.01,3,5.88,5.85,1
1190.82,3,9.99,7.55,1
1277.39,3,8.88,4.78,0
795.02,2,6.88,3.73,0
1044.95,3,10.0,6.75,0
1508.69,2,6.24,7.58,1
876.96,2,3.98,4.44,1
992.99,3,8.33,4.19,1
550.0,2,1.8,4.31,0
816.3,3,6.85,6.44,1
1065.39,3,8.44,5.3,1
661.34,3,5.52,4.13,0
1239.61,4,8.2,6.15,0
574.93,2,5.85,2.16,0
550.0,3,5.45,4.67,0
550.0,2,6.45,4.09,0
1540.63,4,8.8,7.02,1
959.09,3,5.63,6.29,1
1503.95,3,1.57,2.84,1
1162.7,3,4.35,5.43,0
909.24,2,4.53,5.59,0
550.0,3,5.09,4.2,1
1168.01,1,7.69,4.6,0
1801.97,3,7.3,5.21,1
1278.96,2,4.29,4.56,1
550.0,4,7.23,5.18,1
1411.82,3,8.66,2.79,1
550.0,2,4.92,1.41,0
771.18,3,4.5,5.43,1
734.98,4,5.29,5.59,1
550.0,5,8.6,6.14,1
1523.24,4,8.57,9.32,1
1348.9,2,5.09,5.14,0
1531.71,4,9.45,5.92,1
550.0,3,5.63,1.27,0
736.85,1,7.3,3.65,1
1343.92,2,6.56,5.36,1
550.0,4,7.16,3.98,1
1147.95,3,5.72,7.57,1
1676.09,2,9.76,6.21,1
1159.37,2,8.61,6.77,0
1179.79,3,8.67,7.78,1
1127.11,2,6.04,2.72,1
1405.88,4,6.38,6.09,1
1877.32,4,7.77,4.08,1
1674.51,2,6.35,5.91,1
883.95,3,5.07,2.96,0
1128.8,3,4.06,3.72,1
550.0,5,8.7,4.21,1
1404.98,2,8.32,4.88,1
1418.41,3,4.56,0.38,1
716.61,5,8.32,4.99,1
1205.99,1,7.33,4.2,0
598.13,3,7.38,5.34,0
1659.9,4,9.81,8.44,0
1002.01,4,6.24,1.75,0
1372.58,4,9.14,6.37,1
1320.1,3,6.06,6.34,0
1613.99,4,8.09,10.0,1
752.37,3,5.69,4.55,1
550.0,2,4.38,3.07,0
1314.72,4,7.73,5.32,0
550.0,2,6.18,3.18,0
612.06,4,5.32,5.34,1
550.0,3,6.45,3.58,0
995.2,3,10.0,6.87,1
1433.13,3,5.97,4.41,1
1327.56,3,7.79,5.28,1
601.5,2,4.73,0.64,0
1491.94,2,6.05,5.26,1
1488.2,4,8.47,7.47,1
1575.64,4,6.93,6.81,1
828.83,2,3.09,4.78,0
1202.15,1,5.92,5.85,0
1017.82,4,8.35,7.13,1
550.0,1,4.5,1.31,0
1411.35,3,8.51,2.33,1
550.0,3,2.48,2.6,1
1383.97,4,10.0,8.55,1
1899.29,4,10.0,6.84,1
1105.63,3,7.28,6.36,0
597.29,4,8.66,5.5,0
2157.15,3,5.32,3.78,1
1085.16,3,3.71,7.24,0
1074.05,3,6.79,5.01,0
1409.85,4,8.1,5.82,1
554.26,2,2.04,2.65,0
550.0,4,7.81,3.38,0
1635.03,4,9.11,7.14,1
772.67,3,6.88,5.14,0
550.0,2,4.43,1.37,0
550.0,3,7.52,4.98,0
1039.02,1,6.23,4.21,0
1523.56,3,8.34,5.17,1
604.7,3,4.65,4.1,1
1345.29,4,10.0,6.83,1
550.0,2,6.0,4.71,0
733.04,4,8.26,5.96,1
1625.37,3,5.71,6.69,1
1226.96,4,7.7,7.96,1
550.0,2,7.81,1.46,0
803.66,3,9.09,7.63,0
1114.92,3,8.19,4.43,0
909.57,3,8.84,5.69,0
